session,scenario,receiver,satellites,hdop,cn0_dbhz,age_s,step_m,time_err_s,receiver_id,error_m,fix_valid,reference_lat,reference_lon,observed_lat,observed_lon
0,open_sky,1,22.0,0.6519777178764343,52.60906982421875,0.04472257196903229,2.4124414920806885,0.0740811750292778,1.0,0.7757363319396973,1,9.941318845110215,75.91919942065192,9.941316024853906,75.91919295118966
0,open_sky,0,22.0,1.0384217500686646,49.848262786865234,0.12011474370956421,3.0528523921966553,0.16915464401245117,0.0,4.124365329742432,1,9.941318845110215,75.91919942065192,9.941355573768085,75.9192043611668
0,open_sky,1,29.0,0.396041601896286,55.0,0.6614447832107544,1.444041132926941,0.19504205882549286,1.0,0.6845428943634033,1,9.941318845110215,75.91919942065192,9.94132288038598,75.91920413150929
0,open_sky,0,23.0,0.9808839559555054,46.69537353515625,0.6061805486679077,3.7669196128845215,0.04984310269355774,0.0,1.7365999221801758,1,9.941318845110215,75.91919942065192,9.941323274927882,75.91921460657233
0,open_sky,1,20.0,0.9792356491088867,47.9492301940918,0.3279460668563843,0.9465256333351135,0.127541184425354,1.0,1.4325271844863892,1,9.941318845110215,75.91919942065192,9.941320402873968,75.91921238929383
0,open_sky,0,25.0,1.1326404809951782,47.456600189208984,0.15364626049995422,1.9053089618682861,0.22619515657424927,0.0,2.705598831176758,1,9.941318845110215,75.91919942065192,9.941307444511313,75.91922121282191
0,open_sky,1,29.0,0.5931277871131897,45.83073425292969,0.05750617757439613,0.8707895278930664,0.04838532581925392,1.0,0.8093333840370178,1,9.941318845110215,75.91919942065192,9.941323495263209,75.91920509456646
0,open_sky,0,21.0,1.3079471588134766,41.51194763183594,0.28070226311683655,4.143048286437988,0.12227246165275574,0.0,4.957574844360352,1,9.941318845110215,75.91919942065192,9.941340241273169,75.91923907396499
0,open_sky,1,22.0,0.5733265280723572,48.54343795776367,0.6186120510101318,0.3700624406337738,0.0,1.0,0.4432182312011719,1,9.941318845110215,75.91919942065192,9.941321106186324,75.91920274775767
0,open_sky,0,28.0,0.751755952835083,50.35330581665039,0.7424004673957825,6.156985282897949,0.01696500927209854,0.0,1.336390495300293,1,9.941318845110215,75.91919942065192,9.941318987042557,75.91918723355808
0,open_sky,1,26.0,1.016539216041565,52.539485931396484,0.6041316390037537,1.1100776195526123,0.21420474350452423,1.0,1.4933209419250488,1,9.941318845110215,75.91919942065192,9.941320953573289,75.91921287053378
0,open_sky,0,28.0,0.9936327338218689,43.07581329345703,0.6443862318992615,1.828499436378479,0.11043544113636017,0.0,1.3679533004760742,1,9.941318845110215,75.91919942065192,9.941306615309067,75.91919820293933
0,open_sky,1,19.0,0.7394677996635437,46.983726501464844,0.5707871317863464,0.6233745813369751,0.04266360029578209,1.0,1.3225797414779663,1,9.941318845110215,75.91919942065192,9.941325432843314,75.919209458591
0,open_sky,0,26.0,0.7746731042861938,45.45309829711914,0.47946977615356445,2.885819673538208,0.03540666028857231,0.0,1.5204564332962036,1,9.941318845110215,75.91919942065192,9.941332502397092,75.91919960006106
0,open_sky,1,23.0,0.892562747001648,42.994163513183594,0.22266501188278198,1.2598495483398438,0.15454716980457306,1.0,0.3923276662826538,1,9.941318845110215,75.91919942065192,9.941316646274135,75.91920221690202
0,open_sky,0,25.0,1.0098825693130493,52.536991119384766,0.11764781922101974,2.704648494720459,0.09943012148141861,0.0,2.446582555770874,1,9.941318845110215,75.91919942065192,9.941321465184968,75.91922157447982
0,open_sky,1,24.0,0.5750067234039307,44.19173812866211,0.7536901831626892,0.4101768136024475,0.14038653671741486,1.0,0.8007590770721436,1,9.941318845110215,75.91919942065192,9.941314746284116,75.91920542204893
0,open_sky,0,34.0,0.805114209651947,47.95151138305664,0.7669711112976074,1.9360591173171997,0.043662600219249725,0.0,0.8477610945701599,1,9.941318845110215,75.91919942065192,9.941324796620188,75.91920424448857
0,open_sky,1,29.0,0.7491492033004761,42.27299118041992,0.33860939741134644,0.40904590487480164,0.04764142259955406,1.0,0.7099927067756653,1,9.941318845110215,75.91919942065192,9.941318393054223,75.91920587953472
0,open_sky,0,26.0,0.6039737462997437,50.36030578613281,0.5799591541290283,1.6831605434417725,0.06509862095117569,0.0,0.9215874671936035,1,9.941318845110215,75.91919942065192,9.941316639479542,75.91919131951188
0,open_sky,1,25.0,0.5524585843086243,48.29912567138672,0.5873813033103943,0.349416047334671,0.03847819194197655,1.0,0.8851549625396729,1,9.941318845110215,75.91919942065192,9.941315353113357,75.9192066731782
0,open_sky,0,18.0,0.8630850315093994,47.288917541503906,0.45072057843208313,1.9421508312225342,0.02819373458623886,0.0,2.2471911907196045,1,9.941318845110215,75.91919942065192,9.941299387947828,75.91919396051992
0,open_sky,1,24.0,0.8986497521400452,46.11676025390625,0.580859363079071,2.2531394958496094,0.028006378561258316,1.0,1.3681131601333618,1,9.941318845110215,75.91919942065192,9.941324482666642,75.91918833356134
0,open_sky,0,24.0,0.7385842204093933,47.372196197509766,0.3038024306297302,2.3544414043426514,0.09681210666894913,0.0,0.5904072523117065,1,9.941318845110215,75.91919942065192,9.941320535246616,75.91919431683137
0,open_sky,1,26.0,0.8041919469833374,47.15836715698242,0.3089927136898041,2.3137009143829346,0.21686118841171265,1.0,1.3220354318618774,1,9.941318845110215,75.91919942065192,9.941325496076733,75.91920940952846
0,open_sky,0,25.0,0.8170211315155029,41.68980026245117,0.4992077946662903,2.597119092941284,0.14935337007045746,0.0,3.18479061126709,1,9.941318845110215,75.91919942065192,9.94132557304045,75.91917118977761
0,open_sky,1,24.0,0.5147315859794617,48.18248748779297,0.6126285791397095,1.5739965438842773,0.02357129007577896,1.0,0.5018492341041565,1,9.941318845110215,75.91919942065192,9.941314451628465,75.91920044644823
0,open_sky,0,21.0,1.162829875946045,45.0460090637207,0.6477595567703247,6.176318645477295,0.15697155892848969,0.0,3.145451307296753,1,9.941318845110215,75.91919942065192,9.941301092360089,75.91922173842782
0,open_sky,1,28.0,0.4287552237510681,49.376346588134766,0.19068142771720886,1.5232654809951782,0.09392412006855011,1.0,1.1225148439407349,1,9.941318845110215,75.91919942065192,9.941324322538618,75.91919082528975
0,open_sky,0,21.0,1.424648642539978,43.48074722290039,0.3730679750442505,4.33040714263916,0.17120598256587982,0.0,1.7166035175323486,1,9.941318845110215,75.91919942065192,9.941334188453032,75.91920098420252
0,open_sky,1,24.0,0.9746512174606323,45.80497360229492,0.7293646335601807,1.2068520784378052,0.14700894057750702,1.0,0.28394365310668945,1,9.941318845110215,75.91919942065192,9.941320699283732,75.91920119895202
0,open_sky,0,28.0,0.544144868850708,48.379371643066406,0.6506859660148621,2.424696207046509,0.06127937138080597,0.0,1.9902267456054688,1,9.941318845110215,75.91919942065192,9.941323288180438,75.91918183912178
0,open_sky,1,26.0,0.5092017650604248,35.886131286621094,0.2034498155117035,0.4585680365562439,0.16946952044963837,1.0,0.6112095713615417,1,9.941318845110215,75.91919942065192,9.941318967373673,75.91920499353067
0,open_sky,0,28.0,0.6378916501998901,43.762901306152344,0.5914182662963867,0.991547167301178,0.0486312098801136,0.0,1.062819480895996,1,9.941318845110215,75.91919942065192,9.941323363270072,75.91919088175885
0,open_sky,1,24.0,1.0807009935379028,42.00414276123047,0.5051699280738831,1.451187252998352,0.07349222898483276,1.0,1.0113449096679688,1,9.941318845110215,75.91919942065192,9.94132616688944,75.91919396007223
0,open_sky,0,25.0,0.8280171155929565,46.506378173828125,0.6730058789253235,0.9218279123306274,0.17760810256004333,0.0,1.855217456817627,1,9.941318845110215,75.91919942065192,9.941331143172276,75.91918800194594
0,open_sky,1,24.0,0.7722721695899963,45.79248809814453,0.5983997583389282,1.4471911191940308,0.11993646621704102,1.0,0.9498262405395508,1,9.941318845110215,75.91919942065192,9.941313207136226,75.91919291872932
0,open_sky,0,27.0,0.7729309797286987,45.33357238769531,0.3827877342700958,1.7381234169006348,0.15463288128376007,0.0,2.3893516063690186,1,9.941318845110215,75.91919942065192,9.941340261406735,75.91920086982402
0,open_sky,1,30.0,0.621236264705658,48.69405746459961,0.054631609469652176,1.1238348484039307,0.09782815724611282,1.0,0.9199059009552002,1,9.941318845110215,75.91919942065192,9.941323286900362,75.91919234607974
0,open_sky,0,26.0,0.8022876977920532,44.05851364135742,0.7163559794425964,3.002143621444702,0.0516621395945549,0.0,0.7441521883010864,1,9.941318845110215,75.91919942065192,9.941313968693944,75.9191947785171
0,open_sky,1,28.0,0.8224921226501465,45.97803497314453,0.27333536744117737,0.5632611513137817,0.08973342180252075,1.0,1.123209834098816,1,9.941318845110215,75.91919942065192,9.94132779196328,75.91919468475047
0,open_sky,0,27.0,0.6752564907073975,46.9693717956543,0.7471092939376831,0.9573436379432678,0.09416496008634567,0.0,0.7321649789810181,1,9.941318845110215,75.91919942065192,9.941322523486022,75.91919388519355
0,open_sky,1,21.0,0.42128705978393555,51.02770233154297,0.10206229984760284,1.634069800376892,0.028274202719330788,1.0,0.5185179114341736,1,9.941318845110215,75.91919942065192,9.94131435932665,75.91920069429443
0,open_sky,0,29.0,0.6657488346099854,52.45745849609375,0.47855380177497864,2.190469741821289,0.05815050005912781,0.0,2.155416965484619,1,9.941318845110215,75.91919942065192,9.941336093710214,75.91920835170697
0,open_sky,1,24.0,0.7015073299407959,51.09446334838867,0.29010945558547974,0.9415485262870789,0.12366978079080582,1.0,0.4238467216491699,1,9.941318845110215,75.91919942065192,9.941322584747695,75.91919869428641
0,open_sky,0,24.0,0.3608563542366028,48.224666595458984,0.315178245306015,2.149815559387207,0.07893230766057968,0.0,1.3794972896575928,1,9.941318845110215,75.91919942065192,9.94132774889361,75.91919067017285
0,open_sky,1,31.0,0.7266750931739807,44.54283142089844,0.7106038928031921,0.5088199377059937,0.018269605934619904,1.0,0.9278681874275208,1,9.941318845110215,75.91919942065192,9.941327155034601,75.91919876287206
0,open_sky,0,25.0,0.7773882150650024,48.94503402709961,0.18236440420150757,2.2326464653015137,0.056736528873443604,0.0,1.3019765615463257,1,9.941318845110215,75.91919942065192,9.9413080971136,75.91919473815187
0,open_sky,1,27.0,0.25,51.02359390258789,0.2543206512928009,1.2806565761566162,0.060675010085105896,1.0,1.0336816310882568,1,9.941318845110215,75.91919942065192,9.941320955095266,75.91920860127277
0,open_sky,0,27.0,0.4926680326461792,47.092044830322266,0.48863425850868225,1.151198148727417,0.044726695865392685,0.0,0.36358052492141724,1,9.941318845110215,75.91919942065192,9.941318345347613,75.91919614382856
0,open_sky,1,24.0,0.573952853679657,44.02438735961914,0.16058453917503357,1.625305414199829,0.11725988984107971,1.0,0.7567211985588074,1,9.941318845110215,75.91919942065192,9.941322946407823,75.91919391692228
0,open_sky,0,27.0,0.3628217279911041,46.49724197387695,0.2806837260723114,1.4107987880706787,0.08913899958133698,0.0,1.412801742553711,1,9.941318845110215,75.91919942065192,9.941306156053555,75.91919966589693
0,open_sky,1,27.0,0.5004188418388367,44.0849723815918,0.35838741064071655,0.7379372119903564,0.09916408360004425,1.0,0.3491286337375641,1,9.941318845110215,75.91919942065192,9.94132178043674,75.91920054202315
0,open_sky,0,33.0,0.7082939147949219,47.41682052612305,0.7707330584526062,0.7886640429496765,0.04982450231909752,0.0,1.2206971645355225,1,9.941318845110215,75.91919942065192,9.941309624899693,75.91919339439542
0,open_sky,1,26.0,0.6049879789352417,44.67875289916992,0.49443864822387695,0.8794667720794678,0.0368473157286644,1.0,0.8985686302185059,1,9.941318845110215,75.91919942065192,9.941323475414178,75.91919270801365
0,open_sky,0,21.0,0.4932401776313782,42.24034881591797,0.3524934649467468,1.5019381046295166,0.04149414226412773,0.0,1.024222731590271,1,9.941318845110215,75.91919942065192,9.941322916905554,75.91919104421376
0,open_sky,1,32.0,0.883600652217865,48.00836944580078,0.7020686864852905,1.812576174736023,0.06594052910804749,1.0,0.9174872636795044,1,9.941318845110215,75.91919942065192,9.941314987415787,75.91920681501145
0,open_sky,0,25.0,0.9841874241828918,46.348575592041016,0.7265284657478333,1.8546196222305298,0.1402442753314972,0.0,0.8336871862411499,1,9.941318845110215,75.91919942065192,9.941316356303227,75.91920659179061
0,open_sky,1,29.0,0.6635242104530334,43.79246520996094,0.3131721615791321,0.5103251934051514,0.3006237745285034,1.0,0.4165939390659332,1,9.941318845110215,75.91919942065192,9.9413176361165,75.91920301628062
0,open_sky,0,26.0,0.6508575081825256,46.470767974853516,0.4735426902770996,1.6518291234970093,0.117765411734581,0.0,1.2365822792053223,1,9.941318845110215,75.91919942065192,9.941309589428625,75.91919318471139
0,open_sky,1,28.0,0.25,51.18277359008789,0.12469847500324249,0.4695431888103485,0.03805725648999214,1.0,0.8295619487762451,1,9.941318845110215,75.91919942065192,9.941313979802159,75.91920515132242
0,open_sky,0,24.0,0.6850798726081848,44.81540298461914,0.6770867705345154,2.1093592643737793,0.023089181631803513,0.0,1.349005937576294,1,9.941318845110215,75.91919942065192,9.94131584979467,75.91921134190487
0,open_sky,1,25.0,0.6773064732551575,52.10208511352539,0.33514225482940674,0.23336337506771088,0.060445040464401245,1.0,1.0624209642410278,1,9.941318845110215,75.91919942065192,9.941312733005995,75.91920686227058
0,open_sky,0,28.0,1.1509771347045898,48.24123764038086,0.1744261085987091,0.7242792248725891,0.025240959599614143,0.0,0.6430404186248779,1,9.941318845110215,75.91919942065192,9.941318407809709,75.9192052683827
0,open_sky,1,34.0,0.6472417116165161,48.33502960205078,0.795409619808197,0.7428138256072998,0.09537605941295624,1.0,0.5576775074005127,1,9.941318845110215,75.91919942065192,9.941313893221807,75.91920019096113
0,open_sky,0,22.0,0.7198655009269714,49.62005615234375,0.23535116016864777,0.5323559641838074,0.07917530089616776,0.0,1.1217169761657715,1,9.941318845110215,75.91919942065192,9.941320840991702,75.91920944807981
0,open_sky,1,21.0,0.537857174873352,44.261714935302734,0.11085963249206543,0.5763616561889648,0.05818089842796326,1.0,1.117327332496643,1,9.941318845110215,75.91919942065192,9.941308810627271,75.91919918902404
0,open_sky,0,26.0,0.5150657892227173,50.412681579589844,0.22768133878707886,0.8814520239830017,0.08067893981933594,0.0,0.2414112538099289,1,9.941318845110215,75.91919942065192,9.941319089661038,75.9192016082905
0,open_sky,1,27.0,0.5947389602661133,45.49318313598633,0.40169450640678406,0.7620195746421814,0.008753826841711998,1.0,1.3106880187988281,1,9.941318845110215,75.91919942065192,9.941309102223311,75.91920613237107
0,open_sky,0,25.0,0.6147632598876953,45.49814987182617,0.5120550394058228,1.2830873727798462,0.05165187641978264,0.0,1.520246982574463,1,9.941318845110215,75.91919942065192,9.941318033276781,75.91921326085877
0,open_sky,1,25.0,0.5954651832580566,43.2297248840332,0.052335064858198166,0.46094226837158203,0.1582491099834442,1.0,0.9135159254074097,1,9.941318845110215,75.91919942065192,9.941313189139592,75.91920545704042
0,open_sky,0,28.0,0.762840986251831,45.983978271484375,0.22010403871536255,0.7661512494087219,0.03199095278978348,0.0,1.1079988479614258,1,9.941318845110215,75.91919942065192,9.94131353833459,75.91920796957524
0,open_sky,1,24.0,0.6510776877403259,41.50532913208008,0.439520925283432,1.1687449216842651,0.1788027584552765,1.0,2.0112810134887695,1,9.941318845110215,75.91919942065192,9.941303106604114,75.91920842925735
0,open_sky,0,25.0,0.3857441246509552,45.85200119018555,0.5438123941421509,0.6356599926948547,0.07881556451320648,0.0,1.538690447807312,1,9.941318845110215,75.91919942065192,9.941316067271375,75.919213167278
0,open_sky,1,24.0,0.35448288917541504,47.80550003051758,0.5437776446342468,1.1950767040252686,0.0390707403421402,1.0,0.9388498067855835,1,9.941318845110215,75.91919942065192,9.941313599511984,75.91920612530255
0,open_sky,0,25.0,0.572037398815155,44.2722053527832,0.46788132190704346,0.9423343539237976,0.15048079192638397,0.0,0.7161780595779419,1,9.941318845110215,75.91919942065192,9.94132036996937,75.91920576611457
0,open_sky,1,28.0,0.7058563828468323,45.1765022277832,0.5538007020950317,0.11693228781223297,0.12414170801639557,1.0,1.0006117820739746,1,9.941318845110215,75.91919942065192,9.941314003849405,75.91920710955755
0,open_sky,0,36.0,0.6318770051002502,49.24921798706055,0.21250469982624054,0.7303899526596069,0.1333056390285492,0.0,0.35573384165763855,1,9.941318845110215,75.91919942065192,9.941315966025527,75.91920082840761
0,open_sky,1,29.0,0.6703459024429321,50.62375259399414,0.3773994445800781,0.5156555771827698,0.16856038570404053,1.0,0.7805100679397583,1,9.941318845110215,75.91919942065192,9.941318601296171,75.91920653463637
0,open_sky,0,26.0,0.7516745924949646,44.98127746582031,0.6030654311180115,1.552722454071045,0.06781018525362015,0.0,1.4358246326446533,1,9.941318845110215,75.91919942065192,9.941326841655044,75.91920969510682
0,open_sky,1,28.0,0.6103096008300781,46.42713928222656,0.4087718725204468,0.7035742998123169,0.0037162890657782555,1.0,1.266135573387146,1,9.941318845110215,75.91919942065192,9.941324128677559,75.91920964633414
0,open_sky,0,30.0,0.4597281813621521,46.202781677246094,0.1541687697172165,1.4347987174987793,0.05119824782013893,0.0,0.9493340253829956,1,9.941318845110215,75.91919942065192,9.941314286205369,75.9192067376459
0,open_sky,1,25.0,0.3846457004547119,48.24817657470703,0.5935208797454834,1.0792337656021118,0.029703348875045776,1.0,0.9768288731575012,1,9.941318845110215,75.91919942065192,9.941314717588618,75.91920728230713
0,open_sky,0,27.0,0.5288365483283997,50.950138092041016,0.3531080484390259,1.237095832824707,0.025065282359719276,0.0,0.6088151335716248,1,9.941318845110215,75.91919942065192,9.941324003880267,75.91920126427583
0,open_sky,1,29.0,0.9185165762901306,46.701744079589844,0.5089976191520691,1.4049255847930908,0.07921011745929718,1.0,0.9893165230751038,1,9.941318845110215,75.91919942065192,9.941326774366347,75.91920349533164
0,open_sky,0,27.0,0.553693413734436,46.59168243408203,0.7943286299705505,0.8490294218063354,0.09478076547384262,0.0,0.24910084903240204,1,9.941318845110215,75.91919942065192,9.941316607896706,75.91919937324235
0,open_sky,1,24.0,0.2835802137851715,50.9940185546875,0.7814375162124634,1.2189728021621704,0.08744174987077713,1.0,0.33926162123680115,1,9.941318845110215,75.91919942065192,9.941316139826286,75.91920084541849
